ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,PersonaGroup,PersonaCluster,PersonaNationality,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
res_00001285_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,4,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
res_00001285_2,chatbot_extended,chatbot,0,0,0,0,2,Pets,Species,Species,,,,4,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00001286_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,4,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
res_00001286_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,4,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00001287_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00001287_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00001288_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00001288_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00001289_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,3,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00001289_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,3,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
res_00001290_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,5,0,0,desktop,1,1,KOR,East_Korean,East,Korean,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
res_00001290_2,chatbot_extended,chatbot,0,0,0,0,0,High,Social Value,Social Value,,,,5,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
res_00001291_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,3,0,1,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00001291_2,chatbot_extended,chatbot,0,1,0,0,1,Hoomans,Species,Species,,,,3,0,0,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
res_00001292_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,1,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001292_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,1,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001293_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,1,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001293_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,1,0,1,desktop,1,0,KOR,East_Korean,East,Korean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001294_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,2,0,0,desktop,1,1,KOR,East_Korean,East,Korean,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001294_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,2,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001295_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
res_00001295_2,chatbot_extended,chatbot,0,1,0,0,1,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
res_00001296_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,KOR,East_Korean,East,Korean,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00001296_2,chatbot_extended,chatbot,0,1,0,0,1,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
res_00001297_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,1,0,1,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001297_2,chatbot_extended,chatbot,0,1,0,0,1,Female,Gender,Gender,,,,1,0,0,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001298_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
res_00001298_2,chatbot_extended,chatbot,0,0,0,0,1,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
res_00001299_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,3,2,0,desktop,1,1,KOR,East_Korean,East,Korean,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
res_00001299_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,5,2,1,desktop,1,0,KOR,East_Korean,East,Korean,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
res_00001300_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,3,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001300_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,3,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
res_00001301_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001301_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
res_00001302_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001302_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001303_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,1,0,1,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
res_00001303_2,chatbot_extended,chatbot,0,0,0,0,1,Hoomans,Species,Species,,,,1,0,0,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001304_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
res_00001304_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00001305_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,5,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00001305_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,5,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
res_00001306_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,1,0,1,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001306_2,chatbot_extended,chatbot,0,1,0,0,1,Young,Age,Age,,,,1,0,0,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001307_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00001307_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
res_00001308_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,5,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
res_00001308_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,5,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
res_00001309_1,chatbot_extended,chatbot,0,1,1,0,1,Less,Utilitarian,Utilitarian,,,,2,2,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
res_00001309_2,chatbot_extended,chatbot,0,0,1,0,2,More,Utilitarian,Utilitarian,,,,4,2,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
res_00001310_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
res_00001310_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
res_00001311_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00001311_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00001312_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00001312_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00001313_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
res_00001313_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001314_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
res_00001314_2,chatbot_extended,chatbot,0,0,0,0,1,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
res_00001315_1,chatbot_extended,chatbot,0,0,1,0,2,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00001315_2,chatbot_extended,chatbot,0,1,1,0,1,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00001316_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,5,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
res_00001316_2,chatbot_extended,chatbot,0,1,0,0,1,Male,Gender,Gender,,,,5,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00001317_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001317_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001318_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,3,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
res_00001318_2,chatbot_extended,chatbot,0,0,0,0,1,High,Social Value,Social Value,,,,3,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
res_00001319_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
res_00001319_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00001320_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,5,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001320_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,5,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001321_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
res_00001321_2,chatbot_extended,chatbot,0,0,0,0,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0
res_00001322_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
res_00001322_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00001323_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001323_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001324_1,chatbot_extended,chatbot,0,0,1,0,2,Hoomans,Species,Species,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
res_00001324_2,chatbot_extended,chatbot,0,1,1,0,1,Pets,Species,Species,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
res_00001325_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,1,IND,East_Indian,East,Indian,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
res_00001325_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
res_00001326_1,chatbot_extended,chatbot,0,1,1,0,1,Young,Age,Age,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
res_00001326_2,chatbot_extended,chatbot,0,0,1,0,2,Old,Age,Age,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001327_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
res_00001327_2,chatbot_extended,chatbot,0,1,0,0,0,Old,Age,Age,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001328_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00001328_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00001329_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001329_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001330_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00001330_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00001331_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
res_00001331_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
res_00001332_1,chatbot_extended,chatbot,0,1,1,0,2,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00001332_2,chatbot_extended,chatbot,0,0,1,0,1,High,Social Value,Social Value,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001333_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001333_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
res_00001334_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,3,2,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
res_00001334_2,chatbot_extended,chatbot,0,1,0,0,2,More,Utilitarian,Utilitarian,,,,5,2,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
res_00001335_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001335_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001336_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001336_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001337_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00001337_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00001338_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,1,IND,East_Indian,East,Indian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
res_00001338_2,chatbot_extended,chatbot,0,0,0,0,2,Low,Social Value,Social Value,,,,3,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00001339_1,chatbot_extended,chatbot,0,1,1,0,1,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
res_00001339_2,chatbot_extended,chatbot,0,0,1,0,2,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
res_00001340_1,chatbot_extended,chatbot,0,0,1,0,2,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00001340_2,chatbot_extended,chatbot,0,1,1,0,1,High,Social Value,Social Value,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00001341_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,1,1,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001341_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,0,IND,East_Indian,East,Indian,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001342_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,4,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
res_00001342_2,chatbot_extended,chatbot,0,0,0,0,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,0,IND,East_Indian,East,Indian,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00001343_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,1,0,0,desktop,1,1,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00001343_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,1,0,1,desktop,1,0,IND,East_Indian,East,Indian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
